,index,tweet_id,health_word,rating,rating_category,text
8476,8479,1.1590121191085548e+18,cough,1,generic_health,Spinal cord injury Veterans can now effectively cough - VAntage Point Blog https://t.co/UDR43EIlSg #SCI
8477,8480,1.1472525882970399e+18,migraine,1,generic_health,Watch these hand-picked migraine videos to help you learn coping skills and prepare ahead @migraines https://t.co/fPojZ4vWZU
8478,8481,1.1535268175479644e+18,fever,1,generic_health,"3/3 African swine fever #ASF The Chinese government said in April it had culled more than a million pigs in a bid to control the outbreak, but some experts — such as Rabobank and TS Lombard — estimated that the number of hog culled could bemore than 100 million. https://t.co/SQcXrrJkrP"
8479,8482,1.1588052242844426e+18,cough,1,generic_health,Just took a physical and they don’t even do the nut cough thing anymore? Disappointed.
8480,8483,1.1471733913649603e+18,migraine,1,generic_health,"According to @amfmigraine, one billion people around the world live with the pain of #migraine disease. Please share these helpful resources from the American Migraine Foundation: https://t.co/5xb1Zytrb0 https://t.co/xqzjUYWvxx"
8481,8484,1.1537996156337152e+18,fever,1,generic_health,i rlly had to look up this pic bcuz i honestly felt like it was part of a weird fever dream sksjjdnd https://t.co/Bmk1NKrS9h
8482,8485,1.1536327635656376e+18,fever,1,generic_health,"One of the most common monsoon diseases is dengue fever.
Find out more about Dengue Signs and Symptoms in This Video.
#VerarapolyClinic,Diagnostics&amp;Pharmacy.
https://t.co/at6yx6579S"
8483,8486,1.1586721594111877e+18,cough,1,generic_health,Ricola Cough Drops for $15 for 456 + $5 s&amp;h - https://t.co/1uHQBaLlhg
8484,8487,1.1531318083193487e+18,fever,1,generic_health,Fever 16 - high school boys orange champions @ Power2Play Sports https://t.co/AwPJJkzoYB
8485,8488,1.1472487869363569e+18,headache,1,generic_health,"#CJNS Article Highlight: ‘Canadian Headache Society Guideline: Acute Drug Therapy for Migraine Headache’
https://t.co/FX8s2s8fpy
https://t.co/FtlHHBHKXb
Canadian Journal of Neurological Sciences
/Volume 40, supplement S3/September 2013
#CNSF #Neuroscience @CambUP_Psych https://t.co/T21NjpvJeb"
8486,8489,1.1587931389719347e+18,cough,1,generic_health,Shit taste like cough syrup but shit was the go to back in the day https://t.co/cdl4PFhduN
8487,8490,1.158906998987141e+18,cough,1,generic_health,"Buy cough medicine: get your ID scanned, sign terms and conditions of use.

Buy an AR-15 from the trunk of someone's car: no ID, no signature on record. Anonymous, untraceable and perfectly legal.

We to start over from scratch with a new constitutional convention."
8488,8491,1.147259356171264e+18,migraine,1,generic_health,"""According to Dr. Buse, #SleepApnea and poor sleep quality were more common among people with #migraine than the general population."" https://t.co/ZOB9X65uRH via @physicianswkly"
8489,8492,1.15863424390955e+18,cough,1,generic_health,"Just pick one. There was a cough from
Behind her. Said Shadwell I won
T tell you again.
And off we go then.
It won t. It can t have done.

#LiteraVerse #Limerick #GoodOmens"
8490,8493,1.1588718775086326e+18,cough,1,generic_health,"Typical craps. I hate IOWA &amp; the medicaid rules about meds. I have had to pay out of pocket for the last 3 cough meds since over the counter ones don't work. I managed but many here can't.

#medicationprices #medicaid https://t.co/NTl9w9dDlh"
8491,8494,1.1589167151678546e+18,cough,1,generic_health,😂😂 cough drops https://t.co/Qy6yiV5wXL
8492,8495,1.1532394051649782e+18,migraine,1,generic_health,It’s World Brain Day today and this year the focus is Migraine. Tweet your #brainlifegoals to raise awareness of the debilitating nature of migraine. What’s your #brainlifegoal? To get back to playing the sport you love? #makemigrainematter #worldbrainday #migraine https://t.co/pmqYUR13Mq
8493,8496,1.1540024856541143e+18,fever,1,generic_health,"Put up a 184 last night to cash all contests last night, shout out to a friend in the DFS who is one of the best providers in the industry but most of all one of the nicest guy's in the game, thanks Fever for the reach out bro!!!!!"
8494,8497,1.1583935702288876e+18,cough,1,generic_health,"Sunscreen, lip therapy, taser, cough drops, pens, baby wipes, hair ties, keys + wallet. https://t.co/zo3JQZFoOw"
8495,8498,1.1590350872809021e+18,cough,1,generic_health,How do I cough with my mouth closed?
8496,8499,1.1583912527836529e+18,cough,1,generic_health,My first time having a pina colada? Like drinking an imitation pineapple filled with cough syrup.
8497,8500,1.1582247465064407e+18,cough,1,generic_health,"I think I fell in loooove again
Maybe I just took too much cough medicine
I'm the best worst thing that hasn't happened to you yet
The best worst thing"
8498,8501,1.1588113041377772e+18,cough,1,generic_health,Menthol is useful in more than just cough drops: researchers at the @ETH_en developed a synthetic genetic circuit to control gene expression that can be activated by cool temperatures or the presence of menthol. @NatureMedicine https://t.co/JBfYtowC6P https://t.co/uTH3q4ZMnl
8499,8502,1.1536993171247473e+18,fever,1,generic_health,Fever-Tree loses its fizz as cool start to summer knocks back sales https://t.co/f0sMt9k5JD
8500,8503,1.158701441541759e+18,fever,1,generic_health,"I cured an entire village of scarlet fever once, almost got drowned as a witch for my troubles. Fortunately, I'm really good at holding my breath. Ungrateful peasants."
8501,8504,1.1588557828484424e+18,cough,1,generic_health,"Athene just told me that she got worms in her lungs in India, and would cough them up, chew em up and swallow them again. Grim!"
8502,8505,1.1534071147292017e+18,migraine,1,generic_health,"For World Brain Day from European Journal of Neurology, Alcoholic beverages as trigger factor for #migraine
@EANeurology
https://t.co/MjiC1BW5mj https://t.co/iiW9wJq1YB"
8503,8506,1.1584779751860716e+18,cough,1,generic_health,Use your elbow when you cough you sick fucks
8504,8507,1.153248471538815e+18,fever,1,generic_health,"I re-watched Top Gun, and what the hell is going on with the sweat levels in that movie? Everyone is constantly sweating. Were they trying to depict summer? High stress? Or was every male actor running high on a fever for three months of filming? I’m gonna need an answer."
8505,8508,1.1540749816655094e+18,migraine,1,generic_health,CSD-Induced Arterial Dilatation and Plasma Protein Extravasation Are Unaffected by Fremanezumab: Implications for CGRP's Role in Migraine with Aura - JNeurosci via BrainSights https://t.co/hB6hAXbQNI
8506,8509,1.1589530517403443e+18,cough,1,generic_health,"😂😂 nah my G, we would have to hit up the gas station. Fucking cough drops?? 💀 https://t.co/UI3YafmDzw"
8507,8510,1.1536674988453642e+18,fever,1,generic_health,"African swine fever: EU urges collaboration and braces for “peak” summer risks 
#ASF
https://t.co/srUtCTrHQD"
8508,8511,1.1536193248941384e+18,fever,1,generic_health,Caden the Ugly died from Yellow Fever in 256 BC.
8509,8512,1.1587565859482337e+18,cough,1,generic_health,"A composed Queen, mini cough and keep it moving! So cute man. 😍😍😍👑 https://t.co/qrPyNttyHJ"
8510,8513,1.147066866394964e+18,migraine,1,generic_health,"DRC is the largest producer and exporter of coltran. 

DRC is one of the top ten poorest countries in the world.

These two factoids are migraine inducing."
8511,8514,1.1473168397618913e+18,migraine,1,generic_health,A must-read for those seeking #hope in their battle with #chronicpain - the memoir Battle for Grace https://t.co/qUckdJjezy #pain #Fibromyalgia #migraine #RSD #CRPS #endometriosis #opioids #lupus
8512,8515,1.1587685904489308e+18,cough,1,generic_health,Every time I get a bad cough I start to develop a six pack
8513,8516,1.147519319376425e+18,migraine,1,generic_health,"Food-insecure young adults more likely to be diagnosed with #migraine
https://t.co/HDka71IPdz https://t.co/wiydMqXS6A"
8514,8517,1.1537358366404362e+18,migraine,1,generic_health,Know all about the chronic condition of migraine https://t.co/kqvDLxDpTS https://t.co/51Be4EnBMA
8515,8518,1.1536443324668846e+18,fever,1,generic_health,Potomac Horse Fever Vaccination Options for Horses https://t.co/O6zXmJ2yhJ
8516,8519,1.153750483779162e+18,fever,1,generic_health,TRIGGER THE FEVER ILS PERFOMENT OMG
8517,8520,1.1570953955597844e+18,cough,1,generic_health,Turn your head and cough.
8518,8521,1.153776931223081e+18,migraine,1,generic_health,It's football season again! NFL players with Migraine speak up about the extra challenges that come with pro sports: https://t.co/BraBRHoyc7 https://t.co/Ov7qQnvO1w
8519,8522,1.153108168085594e+18,fever,1,generic_health,Listen now: Fever by Roy Ayers on https://t.co/IZiDDtkt0Z
8520,8523,1.1570932884800594e+18,cough,1,generic_health,Don’t cover their mouths when they cough or sneeze https://t.co/LKAb9R6LDn
8521,8524,1.1590193520474644e+18,cough,1,generic_health,"Runny #nose? Raised, #itchy, red #rash? #wheezing? Shortness of #breath and a #cough? You may be suffering from #allergies? Get your #WednesdayWisdom on &amp; try @pschemist's safe, simple &amp; accurate #allergy test, that covers over #fifty #allergens, with your #results in one #hour https://t.co/SziZYCUF3f"
8522,8525,1.1589768958047764e+18,cough,1,generic_health,Can cats cough or do they only know how to meow
8523,8526,1.1535418208585032e+18,migraine,1,generic_health,"#WorldBrainDay: #Epilepsy Foundation hosts event to raise awareness on #migraine #health #healthy #HealthTips #healthcare 

https://t.co/2bzEDgcvML

@mediasurya @EpilepsyFdn @epilepsyaction @epilepsysociety @Migrainedotcom @MigraineTrust @amfmigraine @MoHFW_INDIA"
8524,8527,1.153599653558018e+18,migraine,1,generic_health,"It’s been 10 years since I’ve been able to say this... but thanks to amitriptyline, I’m a record-breaking 4 months migraine free! https://t.co/8Wb6mjbcm3"
8525,8528,1.158524557726294e+18,cough,1,generic_health,Best part of a cold is cough drop farts amirite
8526,8529,1.1535056326260613e+18,migraine,1,generic_health,"I heard that using capsaicin nose spray to irritate the trigeminal nerve is an effective migraine treatment, but CVS didn’t have it. My solution: I licked my finger, dipped it in cayenne pepper and picked my nose. It burned like the surface of the sun, but my “innovation” worked."
8527,8530,1.1538731871653642e+18,fever,1,generic_health,"ELEVATED: Mercury clinging to a 6-point lead

Mercury 80, Fever 74 - 4th - 3:25 (up 38 to 118 roots)
https://t.co/Y45uPyYbvH"
8528,8531,1.153681705372283e+18,headache,1,generic_health,The Only Yoga Pose You Need To Relieve Your Headache Symptoms https://t.co/B1ugPgJ95Y #Movement #Routines https://t.co/mNEOE3xwyx
8529,8532,1.1475441560314675e+18,migraine,1,generic_health,"Apple migraine 

Edgy https://t.co/VDSgSPCUSx"
8530,8533,1.153741644572844e+18,fever,1,generic_health,"There may someday be a cure for giardiasis – a common intestinal infection known for causing prolonged diarrhea, stomach cramps, and fatigue, aka ‘beaver fever’ – thanks to Dr. Janet Yee, a biology professor at @TrentUniversity in Peterborough.

https://t.co/2kZrrDnOYH"
8531,8534,1.1537153989755904e+18,fever,1,generic_health,"This @WNBA betting system is 132-86-5 (61%) ATS since 2005.

Learn how it works and see a match for Fever-Mercury. 

https://t.co/sUr5L4A84F"
8532,8535,1.1472592646727066e+18,migraine,1,generic_health,"I LIKE SO MANY FRUITS THO

Um

Raspberry Migraine? https://t.co/h7fNy9orGX"
8533,8536,1.1537328081054966e+18,fever,1,generic_health,"Swine fever sends Chinese pork prices, imports soaring - The Phnom Penh Post https://t.co/X9gW8XwSti #Ag #info"
8534,8537,1.153689408295641e+18,migraine,1,generic_health,"What a Testimony! ""I was contemplating suicide... By my 4th treatment... I was PAIN FREE...MIGRAINE FREE and for the first time since 1975, HOPEFUL!!!"" -Cathy M. https://t.co/WtRh19dLXy"
8535,8538,1.1588148497211965e+18,cough,1,generic_health,"The DTaP vaccine protects against tetanus, diphtheria and pertussis (whooping cough). 

#Ivax2Protect #vaccinations #whoopingcough #tetanus #diptheria #dtap https://t.co/rQm7D4H0qh"
8536,8539,1.1475505247674941e+18,migraine,1,generic_health,"How My Response to ""How Are You?"" Has Changed by Brittany via MigraineMantras #migraine #chronicillness https://t.co/yuaZafTsib https://t.co/YCu1GcMMzw"
8537,8540,1.158875093063426e+18,cough,1,generic_health,Bro this girl said she got high w a nigga w no food in his house they in there eating a bag of cough drops LMAOOOOOOOOOOOOOOOOOOOOOOOOOOOO
8538,8541,1.1560158207129764e+18,cough,1,generic_health,"Unlucky for Ruby, however, Sadie was always inside the Iris cabin. She was busy painting a mural of the rainbow goddess.

She did, however, noticed the intruder. Although, being a pacifist she just coughed.

""Yo."" https://t.co/WybKKRsLHV"
8539,8542,1.1535080042364477e+18,fever,1,generic_health,"We need around 4k sales moremore dor Fever  to surpass TFU sales in Hanteo, will we be able to achieve it next week ? 🤔 let's hope so ...."
8540,8543,1.158213972040016e+18,cough,1,generic_health,And you're kissing to cut through the gloom with a cough drop coloured tongue.
8541,8544,1.153291849026736e+18,headache,1,generic_health,"Learn what causes migraine headaches and how to treat them.
https://t.co/7ptcSnJxqx
#pain"
8542,8545,1.1590139258134446e+18,cough,1,generic_health,"""I'm delighted to hear it,"" replied the Gump, with a slight cough."
8543,8546,1.1535168645735956e+18,fever,1,generic_health,"Hong Kong’s inflation rate hits fastest growth rate since 2016, thanks to surging pork prices driven by African swine fever outbreak in mainland China - SCMP https://t.co/c0gkYH54zv"
8544,8547,1.1571095680166994e+18,cough,1,generic_health,Hey @How2Drink . I really like astringent drinks. Is there any alcohol you can recommend? Think cough syrup.
